Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
35,"$20,014.00",565,Employed,Master,13,39617,96,Married,0,Mortgage,307,0.2035982950471827,3,1,0.4130906986194534,No,Home,0,24,21,712.0,898,57759,191931,1667.8333333333333,0.3208330731309066,6,4794,0.292117,0.2708062079287457,1012.9397575650186,0.7914098676316691,0,58.0
41,"$43,076.00",613,Employed,Associate,18,12350,72,Single,1,Mortgage,379,0.1591407579832163,4,3,0.2258992022489611,No,Auto,0,22,28,2580.0,212,161578,77371,3589.6666666666665,0.9497220373794816,9,84207,0.22085,0.2288763449149669,316.84778462993495,0.1938474653068813,0,47.0
39,"$38,863.00",592,Employed,High School,18,58392,60,,5,Mortgage,222,0.0775390841721223,4,4,0.0425635744189389,No,Home,0,18,11,734.0,743,210324,184651,3238.5833333333335,0.7898457679278477,1,25673,0.267392,0.2372873293994391,1670.637627054546,0.5844029417351864,0,50.0
32,"$51,970.00",572,Employed,Bachelor,8,24725,60,Single,0,Own,278,0.5324217437877767,2,2,0.1407646358331899,No,Education,0,26,26,1602.0,1069,92163,51205,4330.833333333333,0.7959648449248117,9,40958,0.243725,0.2627383754452866,744.2917069083716,0.2360496533173073,0,51.0
51,"$15,000.00",497,Employed,High School,30,24794,48,Married,4,Mortgage,390,0.4007071777422626,4,0,0.1399508033386398,No,Home,1,16,15,8524.0,1367,15774,9388,1250.0,0.8317023840221093,2,6386,0.271294,0.2469294077390615,817.8573305703793,0.9662858644563036,0,59.0
41,"$65,051.00",478,Employed,Master,20,35577,24,Single,1,Mortgage,386,0.4089100199309706,0,0,0.2186207481442147,No,Home,0,25,16,5040.0,99,23688,10600,5420.916666666667,0.9586054906485932,5,13088,0.271577,0.2584503182824105,1913.915920652496,0.424266975877849,0,53.0
34,"$111,673.00",549,Employed,Associate,12,28131,36,Married,2,Other,296,0.0692015047988073,6,0,0.5195938274833136,No,Education,0,31,8,894.0,1273,165010,43372,9306.083333333334,0.7793471029364194,5,121638,0.2386309999999999,0.2100342908409311,1059.8868479476375,0.1456989798373076,1,42.400000000000006
24,"$27,051.00",584,Employed,Bachelor,4,31265,36,Divorced,0,Other,165,0.2616986981771575,3,0,0.7413885511486416,No,Education,0,23,20,1385.0,155,22425,82719,2254.25,0.8309055597320779,3,10667,0.224265,0.2074739437467453,1173.8598864332682,0.5939269763483501,0,60.0
29,"$34,850.00",538,Employed,Bachelor,3,38563,12,Single,3,Rent,241,0.6875273051378924,2,1,0.4917220529390527,No,Auto,0,19,14,1250.0,2227,51170,68079,2904.1666666666665,0.8627245601217228,1,8327,0.234563,0.2354581148558629,3638.0308509688302,1.335677767908923,0,59.0
20,"$21,322.00",496,Employed,High School,0,16913,72,Widowed,3,Mortgage,506,0.2234059445117428,7,0,0.3323897091583143,No,Debt Consolidation,0,22,4,235.0,387,4670,47890,1776.8333333333333,0.6703365429383376,6,7954,0.2839129999999999,0.2688549529911567,475.34991707165386,0.5523027391829963,0,59.0
40,"$72,059.00",647,Employed,Bachelor,18,12087,60,Married,0,Rent,593,0.4886265593926497,3,0,0.1198467993694756,No,Auto,0,24,12,2164.0,512,62237,28020,6004.916666666667,0.9047549073840524,8,34217,0.193587,0.1771814002361318,305.0800564663656,0.1495574553851203,1,38.400000000000006
25,"$24,099.00",590,Employed,Bachelor,5,8664,60,Single,2,Rent,331,0.193472593421033,2,0,0.3645968287963042,No,Other,0,24,18,1893.0,2171,69139,19822,2008.25,0.9069931156201042,6,49317,0.218664,0.2259101477624907,242.21070107030073,0.2854279601993281,0,55.0
36,"$27,841.00",513,Employed,Doctorate,13,32753,36,,0,Rent,372,0.2948178243960378,5,2,0.3331097745052155,No,Auto,0,19,7,12849.0,834,31378,28455,2320.0833333333335,0.8985447502510916,3,2923,0.261253,0.2360831040364787,1278.2673382544572,0.7112965791118668,0,57.0
56,"$38,326.00",521,Employed,Associate,34,38914,60,Single,2,Other,653,0.3632640718257529,1,0,0.4538060039506816,No,Other,0,27,2,1375.0,837,114986,8130,3193.8333333333335,0.8631633632244339,4,106856,0.283414,0.2700152294474911,1188.2871552522731,0.5765132250437635,0,57.0
54,"$74,291.00",666,Employed,Bachelor,29,15775,24,Married,2,Own,550,0.0520537483805402,1,0,0.1087687880387677,No,Home,0,18,1,610.0,83,56947,9288,6190.916666666667,0.5420381758393821,8,47659,0.157775,0.1565260898904723,769.7771921485547,0.2131796086441514,1,37.6
39,"$60,928.00",565,Employed,,18,19034,48,Married,4,Mortgage,261,0.3686944981243855,9,3,0.3983876266749867,No,Home,0,21,2,715.0,5598,46670,105922,5077.333333333333,0.9330585169001814,6,4995,0.231534,0.2097085855445785,589.1027371922593,0.1674309487642317,0,58.0
38,"$32,141.00",611,Employed,High School,14,23143,60,Married,1,Mortgage,383,0.3140747717757354,1,1,0.4694998156365645,No,Home,0,29,16,3768.0,487,201766,6518,2678.4166666666665,0.6330145110273377,4,195248,0.2226429999999999,0.1867987108818078,596.2729678318497,0.3656163658250271,0,50.0
62,"$76,156.00",614,Employed,High School,39,26389,72,Divorced,0,Own,362,0.433299208219136,0,1,0.0180285220948975,No,Auto,0,19,11,5372.0,713,102815,20054,6346.333333333333,0.9502135973971884,4,82761,0.234389,0.2490912268597082,709.3743160693318,0.168817844855717,0,46.0
46,"$57,023.00",638,Self-Employed,,25,18358,24,Single,5,Rent,444,0.3189665106087833,5,0,0.468188596217393,No,Home,0,22,25,1260.0,1449,5557,73857,4751.916666666667,0.9310466869787514,2,6115,0.1743579999999999,0.1876210563423329,923.280939719881,0.2877325162941018,0,56.0
36,"$22,126.00",582,Employed,Doctorate,13,13127,36,Single,2,Rent,226,0.1344595311023775,3,2,0.657040396680156,No,Debt Consolidation,0,13,4,1941.0,287,90882,30909,1843.8333333333333,0.9273550873669318,6,59973,0.207127,0.2336468897404933,510.6410255383317,0.3995160583232387,0,60.0
22,"$15,000.00",586,Employed,High School,0,20939,120,Divorced,1,Rent,180,0.0837335236076826,6,2,0.5206075114346561,No,Other,0,25,20,6008.0,1008,77220,13055,1250.0,0.9160759723431774,7,64165,0.282939,0.3024476900787566,555.7789365262024,0.5886231492209619,0,57.0
44,"$86,232.00",591,Employed,Bachelor,21,18497,60,Married,1,Rent,267,0.4454450502629866,4,2,0.2653122210035456,No,Debt Consolidation,0,19,6,2564.0,1738,90323,45293,7186.0,0.9012941433897396,2,45030,0.227997,0.197635910736276,487.62742104324326,0.1050135570614031,1,43.2
49,"$37,858.00",595,Employed,Associate,26,21891,48,Married,2,Rent,797,0.3662284177845565,2,1,0.1552468156482279,No,Other,0,24,7,1479.0,53,190147,8035,3154.8333333333335,0.8976697030908432,7,182112,0.219391,0.249507138980404,725.2410626535731,0.4825107705595349,0,48.0
32,"$19,130.00",444,Employed,High School,11,28897,72,Married,2,Rent,469,0.4088060087847968,1,2,0.0265214875832301,No,Home,0,20,15,1986.0,3923,65920,68296,1594.1666666666667,0.752188118510002,5,6675,0.321897,0.3309506444916772,927.800146196078,0.8761945506718732,0,53.0
43,"$166,202.00",642,Unemployed,Master,18,24595,36,Single,2,Mortgage,776,0.1899820990311761,5,2,0.4313723387916039,Yes,Home,0,37,2,6784.0,3127,25326,2667,13850.166666666666,0.7454792281034562,5,22659,0.188595,0.1716118655795293,878.853113141842,0.1194825414718361,1,55.2
35,"$116,372.00",547,Employed,Associate,10,12839,48,Divorced,4,Own,326,0.1056611145286517,1,1,0.0565265475874516,No,Auto,0,19,25,4595.0,223,223676,237699,9697.666666666666,0.8344388829646454,1,5563,0.234339,0.2217099308768898,405.69933430861863,0.0754510708048622,1,38.400000000000006
37,"$108,243.00",541,Employed,Bachelor,15,32455,60,Single,0,Other,251,0.244633317898216,7,2,0.5598607658615186,Yes,Auto,0,19,6,11606.0,502,62875,3178,9020.25,0.8573655857204167,2,59697,0.266955,0.2616668973369895,974.923253703712,0.1359079020762963,0,69.0
18,"$48,209.00",594,Employed,,0,39732,12,Married,4,Mortgage,334,0.084681281166156,0,2,0.3679571202258401,No,Debt Consolidation,0,30,6,4012.0,2945,176055,88208,4017.4166666666665,0.9046370384139332,6,87847,0.207732,0.2000082984338721,3680.5699683415696,0.999291410734486,0,54.0
37,"$15,000.00",525,Employed,Associate,12,17267,36,Married,3,Own,124,0.3194573203924308,6,0,0.4774400075253165,No,Debt Consolidation,0,36,8,3317.0,1189,27200,46009,1250.0,0.5943842059992129,6,8948,0.239767,0.235804335847417,673.6356638458894,0.6381085310767115,0,59.0
51,"$109,356.00",645,Employed,Bachelor,31,82465,36,Widowed,2,Rent,254,0.0855818775672404,3,0,0.5839129264105555,No,Auto,0,24,14,1261.0,313,9544,18356,9113.0,0.9263766321095608,6,10254,0.244965,0.2297508779381844,3191.1265351598868,0.3780452688642474,0,53.0
32,"$26,721.00",565,Employed,Associate,8,13760,36,Married,0,Mortgage,467,0.2193971485578756,2,2,0.3769120517999493,No,Education,0,27,17,1057.0,1027,186800,50816,2226.75,0.9040824413467522,3,135984,0.2162599999999999,0.2079559420296453,516.9659403948584,0.441884333847472,0,52.0
40,"$37,670.00",566,Employed,,19,25098,48,Single,5,Mortgage,502,0.2574347255210972,1,1,0.0555694888631913,No,Home,0,21,19,2542.0,452,134770,46204,3139.1666666666665,0.9345934870640156,6,88566,0.237098,0.2099253488823215,777.0762418660191,0.4074572578283045,0,49.0
30,"$71,441.00",512,Employed,High School,4,15537,60,Married,1,Mortgage,292,0.4674709242065399,3,1,0.2190159374733106,No,Home,0,24,24,2218.0,2251,223095,9707,5953.416666666667,0.6143022037028965,4,213388,0.264537,0.3108937323550081,513.1205071273897,0.1352367140091638,0,49.0
44,"$180,853.00",503,Employed,Master,21,24904,96,,3,Rent,465,0.2751678785992748,2,2,0.1911216938276905,No,Debt Consolidation,0,25,25,4094.0,1240,29896,92196,15071.083333333334,0.9776570505296948,3,2687,0.308404,0.3055244187922635,696.3864983563792,0.0770605850070308,1,38.400000000000006
37,"$125,494.00",589,Employed,Bachelor,12,7354,96,Single,2,Mortgage,258,0.4518381401743347,2,2,0.7591388251495522,No,Debt Consolidation,0,22,17,31092.0,1189,34472,21187,10457.833333333334,0.9082352092563134,3,13285,0.247854,0.244120547753277,174.90742648875133,0.0413955178563518,1,45.6
28,"$51,340.00",603,Employed,Bachelor,7,20958,60,Single,5,Mortgage,360,0.1671154328664287,2,1,0.4146039577535408,No,Home,0,26,1,239.0,81,310715,25192,4278.333333333333,0.801097099254975,6,285523,0.224458,0.250538863137455,615.8073085844561,0.2280811784770836,0,50.0
55,"$73,391.00",548,Employed,High School,35,17781,24,Divorced,0,Own,211,0.6206572079644841,0,1,0.1227809752530616,No,Home,0,18,1,31726.0,4437,36163,10242,6115.916666666667,0.8172070756234312,4,25921,0.2187809999999999,0.2600713001603369,958.007618007298,0.1911418486747363,0,56.0
51,"$23,139.00",598,Employed,,29,23412,12,Married,1,Own,262,0.0626204823868301,4,1,0.3088588213982388,No,Education,0,27,9,20222.0,365,38789,33086,1928.25,0.5623170774218441,10,5703,0.189412,0.1914135849615502,2159.1495978303096,1.255620172607447,0,56.0
32,"$15,000.00",479,Employed,High School,9,20917,48,Divorced,1,Own,462,0.1617115189176109,5,2,0.3342098985646577,No,Debt Consolidation,0,19,26,1098.0,15829,46710,923,1250.0,0.9016819872553546,3,45787,0.2764169999999999,0.27354466280819,721.2968662763668,0.9466374930210936,0,55.0
45,"$89,591.00",631,Self-Employed,Associate,24,27773,48,Divorced,0,Own,411,0.2785302025908494,4,0,0.3270445297893733,No,Home,0,25,10,3051.0,2132,170188,22075,7465.916666666667,0.7647631849450756,2,148113,0.207273,0.1806557622433107,816.7838544073602,0.1644518562454746,1,39.2
46,"$66,553.00",516,Employed,Associate,22,13196,84,Single,0,Other,446,0.1038321766938028,5,3,0.3565053207831154,Yes,Other,0,22,25,3156.0,1542,42780,19263,5546.083333333333,0.6516304059440821,4,23517,0.280196,0.3345137991162982,408.411190229643,0.1540566808822399,0,65.0
47,"$26,152.00",553,Employed,Master,25,27599,60,Single,1,Mortgage,348,0.0992538309090191,4,1,0.2661158858862259,No,Other,0,22,16,1498.0,252,56342,9607,2179.3333333333335,0.5740279843983085,5,46735,0.2560989999999999,0.2751548222828994,851.2683108095141,0.5502913631735304,0,53.0
19,"$52,109.00",606,Employed,Doctorate,1,5982,48,Married,3,Other,455,0.1051964820105944,4,0,0.1572450285669438,No,Debt Consolidation,0,36,16,4111.0,1854,52315,255978,4342.416666666667,0.9546485111185872,9,6069,0.197982,0.1850010372623945,177.2883570727113,0.1456074821023726,1,36.8
52,"$79,298.00",606,Employed,,28,20885,36,Married,2,Rent,186,0.2769692448332174,2,2,0.0382692794485588,No,Debt Consolidation,0,31,24,5475.0,608,29545,16612,6608.166666666667,0.8995043888782948,2,12933,0.202885,0.2362217768185694,815.240739064492,0.151515660783045,0,47.0
33,"$76,596.00",595,Employed,Bachelor,12,32757,12,Married,5,Rent,484,0.2725004868877518,6,3,0.4692714438458286,No,Auto,0,22,9,433.0,701,95430,23471,6383.0,0.8729601490023897,3,71959,0.200257,0.2028883760055716,3038.9585744934625,0.5519283369095195,0,55.0
35,"$67,268.00",588,Unemployed,Associate,13,40410,96,Married,0,Mortgage,1332,0.2992134067247528,0,0,0.1145058239707589,No,Auto,1,26,16,5701.0,956,32806,93734,5605.666666666667,0.9406769250274978,3,7358,0.28141,0.3140093662932271,1154.0965411890688,0.4434970341658563,0,59.0
71,"$48,352.00",647,Employed,High School,45,28787,72,Single,3,Mortgage,1007,0.2811172750762056,3,1,0.1084797282260369,No,Education,0,13,15,445.0,236,59679,7242,4029.3333333333335,0.7672691002365005,3,52437,0.220287,0.2093290344385525,705.1850253389064,0.4249301022515485,0,46.0
43,"$30,351.00",629,Employed,Master,17,30771,48,Married,0,Mortgage,352,0.5176452552873299,2,0,0.3146648263952434,No,Home,0,25,14,1939.0,1887,13055,13543,2529.25,0.7587700669009052,4,10947,0.211271,0.1987185105646503,934.2730120214115,0.5085590637625428,0,53.0
35,"$55,714.00",591,Employed,Bachelor,14,18533,24,Single,4,Other,322,0.813669406659769,6,2,0.213844054804996,No,Home,1,29,13,670.0,6303,241960,15467,4642.833333333333,0.6786995310307198,3,226493,0.198033,0.2376395999999999,977.6780397944484,0.279932090274139,0,57.0
18,"$67,320.00",450,Employed,Bachelor,0,7761,96,Single,0,Own,382,0.6893952282334954,2,3,0.0408158010186096,No,Other,0,25,25,2084.0,3257,23578,12571,5610.0,0.8615225303563943,4,11007,0.317761,0.2871817400468667,207.12489184917249,0.1050133497057348,1,41.6
56,"$109,651.00",614,Employed,Master,35,15091,108,Married,0,Other,397,0.1479701542417707,2,1,0.3466820556676541,No,Auto,0,20,19,2711.0,2116,24839,45600,9137.583333333334,0.9550009356424628,10,10720,0.2530909999999999,0.2552981506849702,357.9020927285557,0.0826150706582034,1,39.2
23,"$121,154.00",553,Unemployed,Master,1,18967,24,Divorced,0,Rent,510,0.3211417872827612,2,1,0.1675999915557164,No,Debt Consolidation,0,27,26,1122.0,3110,56983,22709,10096.166666666666,0.8455271078811224,3,34274,0.217467,0.217326019279382,981.4701839974248,0.1477263830164014,1,40.8
27,"$45,187.00",589,Employed,Associate,6,15064,96,Married,1,Mortgage,595,0.2513366583090688,1,4,0.1910652546550726,No,Debt Consolidation,0,20,26,307.0,707,18887,45860,3765.5833333333335,0.8611592054829045,4,9198,0.255564,0.2044512,319.8330798604617,0.2429459127254639,0,51.0
36,"$23,633.00",468,Employed,Associate,17,16065,60,Married,1,Other,433,0.3478537437550739,3,1,0.14737107306391,No,Home,0,16,18,7959.0,2168,221451,6725,1969.4166666666667,0.8247666979400904,4,214726,0.287065,0.3175042970586165,537.1616701988473,0.4926137198995543,0,48.0
56,"$123,244.00",605,Self-Employed,Doctorate,33,18364,60,Married,1,Rent,332,0.4140422647288878,2,1,0.0501558676504606,No,Home,1,28,2,9765.0,6007,557346,54251,10270.333333333334,0.7007710769685974,4,503095,0.220864,0.2223078229175788,509.6062729393359,0.0819453707707639,1,40.8
49,"$48,611.00",581,Employed,,26,17590,48,Married,1,Mortgage,356,0.1078970361237789,4,1,0.1796797366978194,Yes,Home,0,19,5,4915.0,2120,10979,5871,4050.9166666666665,0.8449841637173726,4,5108,0.22209,0.1986933153926975,534.0462317737905,0.2197147719916374,0,64.0
38,"$26,147.00",624,Employed,Master,17,22259,48,Married,1,Rent,589,0.5755634505142828,3,2,0.3371745055417877,No,Other,0,28,17,2994.0,940,322458,16212,2178.9166666666665,0.5916483467173734,2,306246,0.205259,0.195187399110261,671.6550753476592,0.5785696601587912,0,48.0
43,"$66,105.00",607,Employed,High School,18,7544,36,Widowed,2,Rent,761,0.3578269539477586,6,1,0.3254586985039051,Yes,Home,0,23,5,1548.0,652,25727,29539,5508.75,0.6179230799411568,6,2456,0.189044,0.1962606199455036,278.9267730205113,0.1887772676234193,0,65.0
32,"$103,154.00",601,Self-Employed,Associate,10,19523,48,Married,0,Rent,808,0.2178151894723507,3,0,0.4191883964447217,No,Education,0,26,20,1733.0,1862,31612,16877,8596.166666666666,0.5697341303060959,5,14735,0.214023,0.2293086106947801,625.0015751612049,0.1667023954663363,1,44.0
41,"$59,882.00",561,Employed,Associate,20,13500,60,Married,4,Other,521,0.1335460154256654,4,1,0.1148592530886005,No,Debt Consolidation,1,32,26,4979.0,731,90447,33352,4990.166666666667,0.9052689005504748,6,57095,0.238,0.2690941254732583,411.4963014590759,0.1868667649295098,0,53.0
40,"$125,088.00",586,Employed,Associate,16,33749,36,Married,3,Own,574,0.4613630382863731,1,1,0.0725259782155481,No,Home,0,29,27,2869.0,535,19885,45781,10424.0,0.833533443610997,4,1839,0.225749,0.1805992,1221.1218916250025,0.1722104654283386,1,39.2
51,"$54,149.00",626,Employed,Master,32,30438,60,Married,1,Own,597,0.0471598904747573,1,0,0.145558274382353,No,Other,0,20,29,1562.0,269,103704,65165,4512.416666666667,0.5811073720019622,7,38539,0.222438,0.2146406562207076,831.4158486708313,0.3165522942999866,0,46.0
51,"$39,600.00",575,Employed,Bachelor,27,57457,36,Married,2,Mortgage,787,0.3383725342652796,1,0,0.2107284627816128,No,Education,0,24,6,12767.0,2191,28098,22967,3300.0,0.8531844562045227,0,5131,0.254957,0.2500927688804095,2284.762235013721,0.9308370409132488,0,55.0
45,"$107,917.00",599,Employed,Doctorate,23,28655,36,Married,2,Own,514,0.017585014298066,1,0,0.109098996915627,No,Auto,0,29,10,885.0,1776,26455,22537,8993.083333333334,0.8131861076789393,8,3918,0.214155,0.21282233214527,1083.735881037447,0.1776627461146006,1,38.400000000000006
35,"$36,231.00",613,Employed,Associate,11,31908,60,,3,Own,256,0.5436860333122391,0,1,0.450292315975783,No,Debt Consolidation,0,27,9,3334.0,1921,157366,302182,3019.25,0.8108947384518171,0,5267,0.230408,0.2479171933014812,932.6498295723752,0.393690429600853,0,56.0
48,"$82,356.00",585,Employed,High School,23,52418,36,Widowed,0,Mortgage,330,0.0524508933811314,0,1,0.1386459237975013,No,Home,0,17,17,1057.0,282,59687,27261,6863.0,0.8926205776270504,6,32426,0.244918,0.257114477716965,2103.9048080238786,0.3546415281981463,0,48.0
38,"$37,124.00",557,Employed,High School,14,32892,60,,3,Mortgage,365,0.5308412054267484,2,0,0.118225892154072,No,Other,0,24,1,1894.0,200,23636,9773,3093.6666666666665,0.8512130215611984,5,13863,0.259392,0.2869511046178009,1037.9566591253083,0.4534931556271873,0,56.0
27,"$90,940.00",560,Employed,High School,6,18906,60,Widowed,5,Rent,409,0.2372322670836785,6,0,0.2875850460169591,No,Debt Consolidation,1,20,10,1836.0,925,154869,7584,7578.333333333333,0.7155805828679177,11,147285,0.243906,0.2228558050472152,525.2375771826383,0.123277445856517,0,53.0
35,"$74,027.00",584,Self-Employed,Bachelor,15,13657,84,Married,1,Mortgage,305,0.6182347788775734,6,1,0.0735598896798044,No,Other,0,19,19,3538.0,3477,225288,58775,6168.916666666667,0.9156076866165088,3,166513,0.246657,0.2297586812526557,328.2065773705676,0.1026446962384915,1,40.8
41,"$34,291.00",601,Employed,High School,21,40485,96,Married,2,Rent,391,0.297688480303555,4,0,0.3660943721482581,No,Home,0,27,20,15142.0,225,37204,8735,2857.5833333333335,0.5502462462403832,5,28469,0.274985,0.219988,899.4273585541679,0.4515799569172672,0,52.0
50,"$15,000.00",564,Employed,Associate,25,24063,12,Married,0,Mortgage,336,0.1418319526579753,3,1,0.1052549806787756,No,Auto,0,21,20,1910.0,1244,58428,15745,1250.0,0.8425657923886797,3,42683,0.207063,0.1951423986088576,2223.4736612469155,2.0475789289975324,0,51.0
37,"$83,537.00",583,Employed,Bachelor,15,10452,48,Divorced,2,Mortgage,237,0.3444965711604476,2,2,0.0517950978310907,No,Other,0,31,14,4344.0,1410,20055,51900,6961.416666666667,0.9239729630211824,2,5235,0.213952,0.2233558078759003,331.20867078678907,0.0816225630492053,1,39.2
25,"$58,431.00",560,Employed,High School,4,29565,108,Married,4,Mortgage,696,0.5102613971289116,1,1,0.0714485404222129,No,Other,0,25,7,1086.0,442,57411,17100,4869.25,0.9711088624034632,4,40311,0.2945649999999999,0.2735606192433621,738.735252306328,0.2946522056387181,0,52.0
40,"$21,746.00",561,Unemployed,High School,18,40279,36,Divorced,2,Own,833,0.233138953845592,6,0,0.288848291107761,No,Debt Consolidation,0,26,2,7507.0,2895,116382,36519,1812.1666666666667,0.8003052805020566,5,79863,0.244779,0.2137691265226525,1525.320038911028,1.3013814249486035,0,59.0
